time (sec),SN1 ,SN2 ,SN3 ,SN4 
3.975,59.9999,33.5500143241835,0,12.5057603109798
3.976,59.9999,33.5395109364142,0,12.496239376303
3.977,59.9999,33.5290075486449,0,12.4867184416261
3.978,59.9999,33.5185041608756,0,12.4771975069493
3.979,59.9999,33.5080007731063,0,12.4676765722724
3.98,59.9999,33.497497385337,0,12.4581556375956
3.981,59.9999,33.4869939975678,0,12.4486347029187
3.982,59.9999,33.4764906097985,0,12.4391137682418
3.983,59.9999,33.4660047215653,0,12.4298336443776
3.984,59.9999,33.4555226746936,0,12.4206063814234
3.985,59.9999,33.445040627822,0,12.4113791184691
3.986,59.9999,33.4345585809503,0,12.4021518555149
3.987,59.9999,33.4240765340787,0,12.3929245925607
3.988,59.9999,33.4135944872071,0,12.3836973296065
3.989,59.9999,33.4031124403354,0,12.3744700666523
3.99,59.9999,33.3926303934638,0,12.3652428036981
3.991,59.9999,33.3821483465921,0,12.3560155407439
3.992,59.9999,33.3716662997205,0,12.3467882777897
3.993,59.9999,33.3611842528489,0,12.3375610148355
3.994,59.9999,33.3507022059772,0,12.3283337518813
3.995,59.9999,33.3402201591056,0,12.3191064889271
3.996,59.9999,33.3297381122339,0,12.3098792259729
3.997,59.9999,33.3192560653623,0,12.3006519630187
3.998,59.9999,33.3087740184906,0,12.2914247000645
3.999,59.9999,33.298291971619,0,12.2821974371103
4,59.9999,33.2878099247474,0,12.2729701741561
4.001,59.9999,33.2773278778757,0,12.2637429112019
4.002,59.9999,33.2668458310041,0,12.2545156482477
4.003,59.9999,33.2563637841324,0,12.2452883852935
4.004,59.9999,33.2458817372608,0,12.2360611223393
4.005,59.9999,33.2353996903892,0,12.2268338593851
4.006,59.9999,33.2249176435175,0,12.2176065964309
4.007,59.9999,33.2144355966459,0,12.2083793334767
4.008,59.9999,33.2039535497742,0,12.1991520705225
4.009,59.9999,33.1934715029026,0,12.1899248075683
4.01,59.9999,33.182989456031,0,12.1806975446141
4.011,59.9999,33.1725074091593,0,12.1714702816599
4.012,59.9999,33.1620253622877,0,12.1622430187057
4.013,59.9999,33.151543315416,0,12.1530157557515
4.014,59.9999,33.1410612685444,0,12.1437884927972
4.015,59.9999,33.1305792216728,0,12.134561229843
4.016,59.9999,33.1200971748011,0,12.1253339668888
4.017,59.9999,33.1096151279295,0,12.1161067039346
4.018,59.9999,33.0991330810578,0,12.1068794409804
4.019,59.9999,33.0886510341862,0,12.0976521780262
4.02,59.9999,33.0781689873146,0,12.088424915072
4.021,59.9999,33.0676869404429,0,12.0791976521178
4.022,59.9999,33.0572048935713,0,12.0699703891636
4.023,59.9999,33.0467228466996,0,12.0607431262094
4.024,59.9999,33.036240799828,0,12.0515158632552
4.025,59.9999,33.0257587529563,0,12.042288600301
4.026,59.9999,33.0152767060847,0,12.0330613373468
4.027,59.9999,33.0047946592131,0,12.0238340743926
4.028,59.9999,32.9943126123414,0,12.0146068114384
4.029,59.9999,32.9838305654698,0,12.0053795484842
4.03,59.9999,32.9733485185982,0,11.99615228553
4.031,59.9999,32.9628664717265,0,11.9869250225758
4.032,59.9999,32.9523844248549,0,11.9776977596216
4.033,59.9999,32.9419023779832,0,11.9684704966674
4.034,59.9999,32.9314203311116,0,11.9592432337132
4.035,59.9999,32.92093828424,0,11.950015970759
4.036,59.9999,32.9104562373683,0,11.9407887078048
4.037,59.9999,32.8999741904967,0,11.9315614448506
4.038,59.9999,32.889492143625,0,11.9223341818964
4.039,59.9999,32.8790100967534,0,11.9131069189422
4.04,59.9999,32.8685280498817,0,11.903879655988
4.041,59.9999,32.8580460030101,0,11.8946523930338
4.042,59.9999,32.8475639561385,0,11.8854251300796
4.043,59.9999,32.8370819092668,0,11.8761978671253
4.044,59.9999,32.8265998623952,0,11.8669706041711
4.045,59.9999,32.8161178155235,0,11.8577433412169
4.046,59.9999,32.8056357686519,0,11.8485160782627
4.047,59.9999,32.7951537217803,0,11.8392888153085
4.048,59.9999,32.7846716749086,0,11.8300615523543
4.049,59.9999,32.774189628037,0,11.8208342894001
4.05,59.9999,32.7637075811653,0,11.8116070264459
4.051,59.9999,32.7532255342937,0,11.8023797634917
4.052,59.9999,32.7427434874221,0,11.7931525005375
4.053,59.9999,32.7322614405504,0,11.7839252375833
4.054,59.9999,32.7217793936788,0,11.7746979746291
4.055,59.9999,32.7112973468071,0,11.7654707116749
4.056,59.9999,32.7008152999355,0,11.7562434487207
4.057,59.9999,32.6903332530639,0,11.7470161857665
4.058,59.9999,32.6798512061922,0,11.7377889228123
4.059,59.9999,32.6693691593206,0,11.7285616598581
4.06,59.9999,32.6588871124489,0,11.7193343969039
4.061,59.9999,32.6484050655773,0,11.7101071339497
4.062,59.9999,32.6379230187057,0,11.7008798709955
4.063,59.9999,32.627440971834,0,11.6916526080413
4.064,59.9999,32.6169589249624,0,11.6824253450871
4.065,59.9999,32.6064768780907,0,11.6731980821329
4.066,59.9999,32.5959948312191,0,11.6639708191787
4.067,59.9999,32.5855127843475,0,11.6547435562245
4.068,59.9999,32.5750307374758,0,11.6455162932703
4.069,59.9999,32.5645486906042,0,11.6362890303161
4.07,59.9999,32.5540666437325,0,11.6270617673619
4.071,59.9999,32.5435845968609,0,11.6178345044077
4.072,59.9999,32.5331025499893,0,11.6086072414535
4.073,59.9999,32.5226205031176,0,11.5993799784992
4.074,59.9999,32.512138456246,0,11.590152715545
4.075,59.9999,32.5016564093743,0,11.5809254525908
4.076,59.9999,32.4911743625027,0,11.5716981896366
4.077,59.9999,32.4806923156311,0,11.5624709266824
4.078,59.9999,32.4702102687594,0,11.5532436637282
4.079,59.9999,32.4597282218878,0,11.544016400774
4.08,59.9999,32.4492461750161,0,11.5347891378198
4.081,59.9999,32.4387641281445,0,11.5255618748656
4.082,59.9999,32.4282820812728,0,11.5163346119114
4.083,59.9999,32.4178000344012,0,11.5071073489572
4.084,59.9999,32.4073179875296,0,11.497880086003
4.085,59.9999,32.3968359406579,0,11.4886528230488
4.086,59.9999,32.3863538937863,0,11.4794255600946
4.087,59.9999,32.3758718469146,0,11.4701982971404
4.088,59.9999,32.365389800043,0,11.4609710341862
4.089,59.9999,32.3549077531714,0,11.451743771232
4.09,59.9999,32.3444257062997,0,11.4425165082778
4.091,59.9999,32.3339436594281,0,11.4332892453236
4.092,59.9999,32.3234616125564,0,11.4240619823694
4.093,59.9999,32.3129795656848,0,11.4148347194152
4.094,59.9999,32.3024975188132,0,11.405607456461
4.095,59.9999,32.2920154719415,0,11.3963801935068
4.096,59.9999,32.2815334250699,0,11.3871529305526
4.097,59.9999,32.2710513781982,0,11.3779256675984
4.098,59.9999,32.2605693313266,0,11.3686984046442
4.099,59.9999,32.250087284455,0,11.35947114169
4.1,59.9999,32.2396052375833,0,11.3502438787358
4.101,59.9999,32.2291231907117,0,11.3410166157816
4.102,59.9999,32.21864114384,0,11.3317893528273
4.103,59.9999,32.2081590969684,0,11.3225620898732
4.104,59.9999,32.1976770500968,0,11.3133348269189
4.105,59.9999,32.1871950032251,0,11.3041075639647
4.106,59.9999,32.1767129563535,0,11.2948803010105
4.107,59.9999,32.1662309094818,0,11.2856530380563
4.108,59.9999,32.1557488626102,0,11.2764257751021
4.109,59.9999,32.1452668157386,0,11.2671985121479
4.11,59.9999,32.1347847688669,0,11.2579712491937
4.111,59.9999,32.1243027219953,0,11.2487439862395
4.112,59.9999,32.1138206751236,0,11.2395167232853
4.113,59.9999,32.103338628252,0,11.2302894603311
4.114,59.9999,32.0928565813804,0,11.2210621973769
4.115,59.9999,32.0823745345087,0,11.2118349344227
4.116,59.9999,32.0718924876371,0,11.2026076714685
4.117,59.9999,32.0614104407654,0,11.1933804085143
4.118,59.9999,32.0509283938938,0,11.1841531455601
4.119,59.9999,32.0404463470222,0,11.1749258826059
4.12,59.9999,32.0299643001505,0,11.1656986196517
4.121,59.9999,32.0194822532789,0,11.1564713566975
4.122,59.9999,32.0090002064072,0,11.1472440937433
4.123,59.9999,31.9985181595356,0,11.1380168307891
4.124,59.9999,31.9880361126639,0,11.1287895678349
4.125,59.9999,31.9775540657923,0,11.1195623048807
4.126,59.9999,31.9670720189207,0,11.1103350419265
4.127,59.9999,31.956589972049,0,11.1011077789723
4.128,59.9999,31.9461079251774,0,11.0918805160181
4.129,59.9999,31.9356258783057,0,11.0826532530639
4.13,59.9999,31.9251438314341,0,11.0734259901097
4.131,59.9999,31.9146617845625,0,11.0641987271555
4.132,59.9999,31.9041797376908,0,11.0549714642013
4.133,59.9999,31.8936976908192,0,11.045744201247
4.134,59.9999,31.8832156439475,0,11.0365169382928
4.135,59.9999,31.8727335970759,0,11.0272896753386
4.136,59.9999,31.8622515502043,0,11.0180624123844
4.137,59.9999,31.8517695033326,0,11.0088351494302
4.138,59.9999,31.841287456461,0,10.999607886476
4.139,59.9999,31.8308054095893,0,10.9903806235218
4.14,59.9999,31.8203233627177,0,10.9811533605676
4.141,59.9999,31.8098413158461,0,10.9719260976134
4.142,59.9999,31.7993592689744,0,10.9626988346592
4.143,59.9999,31.7888772221028,0,10.953471571705
4.144,59.9999,31.7783951752311,0,10.9442443087508
4.145,59.9999,31.7679131283595,0,10.9350170457966
4.146,59.9999,31.7574310814879,0,10.9257897828424
4.147,59.9999,31.7469490346162,0,10.9165625198882
4.148,59.9999,31.7364669877446,0,10.907335256934
4.149,59.9999,31.7259849408729,0,10.8981079939798
4.15,59.9999,31.7155028940013,0,10.8888807310256
4.151,59.9999,31.7050208471297,0,10.8796534680714
4.152,59.9999,31.694538800258,0,10.8704262051172
4.153,59.9999,31.6840567533864,0,10.861198942163
4.154,59.9999,31.6735747065147,0,10.8519716792088
4.155,59.9999,31.6630926596431,0,10.8427444162546
4.156,59.9999,31.6526106127715,0,10.8335171533004
4.157,59.9999,31.6421285658998,0,10.8242898903462
4.158,59.9999,31.6316465190282,0,10.815062627392
4.159,59.9999,31.6211644721565,0,10.8058353644378
4.16,59.9999,31.6106824252849,0,10.7966081014836
4.161,59.9999,31.6002003784132,0,10.7873808385293
4.162,59.9999,31.5897183315416,0,10.7781535755751
4.163,59.9999,31.57923628467,0,10.7689263126209
4.164,59.9999,31.5687542377983,0,10.7596990496667
4.165,59.9999,31.5582721909267,0,10.7504717867125
4.166,59.9999,31.547790144055,0,10.7412445237583
4.167,59.9999,31.5373080971834,0,10.7320172608041
4.168,59.9999,31.5268260503118,0,10.7227899978499
4.169,59.9999,31.5163440034401,0,10.7135627348957
4.17,59.9999,31.5058619565685,0,10.7043354719415
4.171,59.9999,31.4953799096968,0,10.6951082089873
4.172,59.9999,31.4848978628252,0,10.6858809460331
4.173,59.9999,31.4744158159536,0,10.6766536830789
4.174,59.9999,31.4639337690819,0,10.6674264201247
4.175,59.9999,31.4534517222103,0,10.6581991571705
4.176,59.9999,31.4429696753386,0,10.6489718942163
4.177,59.9999,31.432487628467,0,10.6397446312621
4.178,59.9999,31.4220055815954,0,10.6305173683079
4.179,59.9999,31.4115235347237,0,10.6212901053537
4.18,59.9999,31.4010414878521,0,10.6120628423995
4.181,59.9999,31.3905594409804,0,10.6028355794453
4.182,59.9999,31.3800773941088,0,10.5936083164911
4.183,59.9999,31.3695953472372,0,10.5843810535369
4.184,59.9999,31.3591133003655,0,10.5751537905827
4.185,59.9999,31.3486312534939,0,10.5659265276285
4.186,59.9999,31.3381492066222,0,10.5566992646743
4.187,59.9999,31.3276671597506,0,10.5474720017201
4.188,59.9999,31.317185112879,0,10.5382447387659
4.189,59.9999,31.3067030660073,0,10.5290174758117
4.19,59.9999,31.2962210191357,0,10.5197902128574
4.191,59.9999,31.285738972264,0,10.5105629499033
4.192,59.9999,31.2752569253924,0,10.501335686949
4.193,59.9999,31.2647748785207,0,10.4921084239948
4.194,59.9999,31.2542928316491,0,10.4828811610406
4.195,59.9999,31.2438107847775,0,10.4736538980864
4.196,59.9999,31.2333287379058,0,10.4644266351322
4.197,59.9999,31.2228466910342,0,10.455199372178
4.198,59.9999,31.2123646441625,0,10.4459721092238
4.199,59.9999,31.2018825972909,0,10.4367448462696
4.2,59.9999,31.1914005504193,0,10.4275175833154
4.201,59.9999,31.1809185035476,0,10.4182903203612
4.202,59.9999,31.170436456676,0,10.409063057407
4.203,59.9999,31.1599544098043,0,10.3998357944528
4.204,59.9999,31.1494723629327,0,10.3906085314986
4.205,59.9999,31.1389903160611,0,10.3813812685444
4.206,59.9999,31.1285082691894,0,10.3721540055902
4.207,59.9999,31.1180262223178,0,10.362926742636
4.208,59.9999,31.1075441754461,0,10.3536994796818
4.209,59.9999,31.0970621285745,0,10.3444722167276
4.21,59.9999,31.0865800817029,0,10.3352449537734
4.211,59.9999,31.0760980348312,0,10.3260176908192
4.212,59.9999,31.0656159879596,0,10.316790427865
4.213,59.9999,31.0551339410879,0,10.3075631649108
4.214,59.9999,31.0446518942163,0,10.2983359019566
4.215,59.9999,31.0342683867672,0,10.289185496232
4.216,59.9999,31.0241513007195,0,10.2802428896837
4.217,59.9999,31.0140342146719,0,10.2713002831353
4.218,59.9999,31.0039171286243,0,10.2623576765871
4.219,59.9999,30.9938000425767,0,10.2534150700387
4.22,59.9999,30.9836829565291,0,10.2444724634904
4.221,59.9999,30.9735658704815,0,10.2355298569421
4.222,59.9999,30.9634487844339,0,10.2265872503938
4.223,59.9999,30.9533316983863,0,10.2176446438455
4.224,59.9999,30.9432146123387,0,10.2087020372972
4.225,59.9999,30.9330975262911,0,10.1997594307489
4.226,59.9999,30.9229804402435,0,10.1908168242006
4.227,59.9999,30.9128633541959,0,10.1818742176523
4.228,59.9999,30.9027462681483,0,10.172931611104
4.229,59.9999,30.8926291821007,0,10.1639890045557
4.23,59.9999,30.8825120960531,0,10.1550463980074
4.231,59.9999,30.8723950100055,0,10.1461037914591
4.232,59.9999,30.8622779239579,0,10.1371611849108
4.233,59.9999,30.8521608379103,0,10.1282185783625
4.234,59.9999,30.8420437518627,0,10.1192759718142
4.235,59.9999,30.8319266658151,0,10.1103333652659
4.236,59.9999,30.8218095797675,0,10.1013907587176
4.237,59.9999,30.8116924937199,0,10.0924481521693
4.238,59.9999,30.8015754076723,0,10.083505545621
4.239,59.9999,30.7914583216247,0,10.0745629390727
4.24,59.9999,30.7813412355771,0,10.0656203325244
4.241,59.9999,30.7712241495295,0,10.0566777259761
4.242,59.9999,30.7611070634819,0,10.0477351194278
4.243,59.9999,30.7509899774343,0,10.0387925128795
4.244,59.9999,30.7408728913867,0,10.0298499063312
4.245,59.9999,30.7307558053391,0,10.0209072997829
4.246,59.9999,30.7206387192915,0,10.0119646932346
4.247,59.9999,30.7105216332439,0,10.0030220866863
4.248,59.9999,30.7004045471963,0,9.99407948013795
4.249,59.9999,30.6902874611487,0,9.98513687358965
4.25,59.9999,30.6801703751011,0,9.97619426704135
4.251,59.9999,30.6700532890535,0,9.96725166049304
4.252,59.9999,30.6599362030059,0,9.95830905394474
4.253,59.9999,30.6498191169583,0,9.94936644739643
4.254,59.9999,30.6397020309107,0,9.94042384084813
4.255,59.9999,30.6295849448631,0,9.93148123429983
4.256,59.9999,30.6194678588155,0,9.92253862775152
4.257,59.9999,30.6093507727679,0,9.91359602120322
4.258,59.9999,30.5992336867203,0,9.90465341465492
4.259,59.9999,30.5891166006727,0,9.89571080810661
4.26,59.9999,30.5789995146251,0,9.88676820155831
4.261,59.9999,30.5688824285775,0,9.87782559501001
4.262,59.9999,30.5587653425299,0,9.8688829884617
4.263,59.9999,30.5486482564823,0,9.8599403819134
4.264,59.9999,30.5385311704347,0,9.8509977753651
4.265,59.9999,30.5284140843871,0,9.8420551688168
4.266,59.9999,30.5182969983395,0,9.83311256226849
4.267,59.9999,30.5081799122919,0,9.82416995572019
4.268,59.9999,30.4980628262443,0,9.81522734917189
4.269,59.9999,30.4879457401967,0,9.80628474262358
4.27,59.9999,30.4778286541491,0,9.79734213607527
4.271,59.9999,30.4677115681015,0,9.78839952952698
4.272,59.9999,30.4575944820539,0,9.77945692297867
4.273,59.9999,30.4474773960063,0,9.77051431643037
4.274,59.9999,30.4373603099587,0,9.76157170988207
4.275,59.9999,30.4272432239111,0,9.75262910333376
4.276,59.9999,30.4171261378635,0,9.74368649678546
4.277,59.9999,30.4070090518159,0,9.73474389023716
4.278,59.9999,30.3968919657683,0,9.72580128368885
4.279,59.9999,30.3867748797207,0,9.71685867714055
4.28,59.9999,30.3766577936731,0,9.70791607059224
4.281,59.9999,30.3665407076255,0,9.69897346404395
4.282,59.9999,30.3564236215779,0,9.69003085749564
4.283,59.9999,30.3463065355303,0,9.68108825094733
4.284,59.9999,30.3361894494827,0,9.67214564439903
4.285,59.9999,30.3260723634351,0,9.66320303785073
4.286,59.9999,30.3159552773875,0,9.65426043130242
4.287,59.9999,30.3058381913399,0,9.64531782475412
4.288,59.9999,30.2957211052923,0,9.63637521820582
4.289,59.9999,30.2856040192447,0,9.62743261165752
4.29,59.9999,30.2754869331971,0,9.61849000510921
4.291,59.9999,30.2653698471495,0,9.60954739856091
4.292,59.9999,30.2552527611019,0,9.60060479201261
4.293,59.9999,30.2451356750543,0,9.5916621854643
4.294,59.9999,30.2350185890067,0,9.582719578916
4.295,59.9999,30.2249015029591,0,9.5737769723677
4.296,59.9999,30.2147844169115,0,9.56483436581939
4.297,59.9999,30.2046673308639,0,9.55589175927109
4.298,59.9999,30.1945502448163,0,9.54694915272279
4.299,59.9999,30.1844331587687,0,9.53800654617448
4.3,59.9999,30.1743160727211,0,9.52906393962618
4.301,59.9999,30.1641989866735,0,9.52012133307787
4.302,59.9999,30.1540819006259,0,9.51117872652957
4.303,59.9999,30.1439648145783,0,9.50223611998127
4.304,59.9999,30.1338477285307,0,9.49329351343296
4.305,59.9999,30.1237306424831,0,9.48435090688466
4.306,59.9999,30.1136135564355,0,9.47540830033636
4.307,59.9999,30.1034964703879,0,9.46646569378805
4.308,59.9999,30.0933793843403,0,9.45752308723975
4.309,59.9999,30.0832622982927,0,9.44858048069145
4.31,59.9999,30.0731452122451,0,9.43963787414314
4.311,59.9999,30.0630281261975,0,9.43069526759484
4.312,59.9999,30.0529110401499,0,9.42175266104654
4.313,59.9999,30.0427939541023,0,9.41281005449824
4.314,59.9999,30.0326768680547,0,9.40386744794993
4.315,59.9999,30.0225597820071,0,9.39492484140163
4.316,59.9999,30.0124426959595,0,9.38598223485333
4.317,59.9999,30.0023256099119,0,9.37703962830502
4.318,59.9999,29.9922085238643,0,9.36809702175671
4.319,59.9999,29.9820914378167,0,9.35915441520842
4.32,59.9999,29.9719743517691,0,9.35021180866011
4.321,59.9999,29.9618572657215,0,9.34126920211181
4.322,59.9999,29.9517401796739,0,9.33232659556351
4.323,59.9999,29.9416230936263,0,9.3233839890152
4.324,59.9999,29.9315060075787,0,9.3144413824669
4.325,59.9999,29.9213889215311,0,9.3054987759186
4.326,59.9999,29.9112718354835,0,9.29655616937029
4.327,59.9999,29.9011547494359,0,9.28761356282199
4.328,59.9999,29.8910376633883,0,9.27867095627368
4.329,59.9999,29.8809205773407,0,9.26972834972539
4.33,59.9999,29.8708034912931,0,9.26078574317708
4.331,59.9999,29.8606864052455,0,9.25184313662877
4.332,59.9999,29.8505693191979,0,9.24290053008047
4.333,59.9999,29.8404522331503,0,9.23395792353217
4.334,59.9999,29.8303351471026,0,9.22501531698386
4.335,59.9999,29.8202180610551,0,9.21607271043556
4.336,59.9999,29.8101009750074,0,9.20713010388726
4.337,59.9999,29.7999838889599,0,9.19818749733896
4.338,59.9999,29.7898668029123,0,9.18924489079065
4.339,59.9999,29.7797497168646,0,9.18030228424235
4.34,59.9999,29.769632630817,0,9.17135967769405
4.341,59.9999,29.7595155447694,0,9.16241707114574
4.342,59.9999,29.7493984587218,0,9.15347446459744
4.343,59.9999,29.7392813726742,0,9.14453185804914
4.344,59.9999,29.7291642866266,0,9.13558925150083
4.345,59.9999,29.719047200579,0,9.12664664495253
4.346,59.9999,29.7089301145314,0,9.11770403840423
4.347,59.9999,29.6988130284838,0,9.10876143185592
4.348,59.9999,29.6886959424362,0,9.09981882530762
4.349,59.9999,29.6785788563886,0,9.09087621875931
4.35,59.9999,29.668461770341,0,9.08193361221101
4.351,59.9999,29.6583446842934,0,9.07299100566271
4.352,59.9999,29.6482275982458,0,9.0640483991144
4.353,59.9999,29.6381105121982,0,9.0551057925661
4.354,59.9999,29.6279934261506,0,9.0461631860178
4.355,59.9999,29.617876340103,0,9.03722057946949
4.356,59.9999,29.6077592540554,0,9.02827797292119
4.357,59.9999,29.5976421680078,0,9.01933536637289
4.358,59.9999,29.5875250819602,0,9.01039275982459
4.359,59.9999,29.5774079959126,0,9.00145015327628
4.36,59.9999,29.567290909865,0,8.99250754672798
4.361,59.9999,29.5571738238174,0,8.98356494017968
4.362,59.9999,29.5470567377698,0,8.97462233363137
4.363,59.9999,29.5369396517222,0,8.96567972708307
4.364,59.9999,29.5268225656746,0,8.95673712053477
4.365,59.9999,29.516705479627,0,8.94779451398646
4.366,59.9999,29.5065883935794,0,8.93885190743816
4.367,59.9999,29.4964713075318,0,8.92990930088986
4.368,59.9999,29.4863542214842,0,8.92096669434155
4.369,59.9999,29.4762371354366,0,8.91202408779325
4.37,59.9999,29.466120049389,0,8.90308148124495
4.371,59.9999,29.4560029633414,0,8.89413887469664
4.372,59.9999,29.4458858772938,0,8.88519626814834
4.373,59.9999,29.4357687912462,0,8.87625366160004
4.374,59.9999,29.4256517051986,0,8.86731105505174
4.375,59.9999,29.415534619151,0,8.85836844850343
4.376,59.9999,29.4054175331034,0,8.84942584195512
4.377,59.9999,29.3953004470558,0,8.84048323540683
4.378,59.9999,29.3851833610082,0,8.83154062885852
4.379,59.9999,29.3750662749606,0,8.82259802231021
4.38,59.9999,29.364949188913,0,8.81365541576191
4.381,59.9999,29.3548321028654,0,8.80471280921361
4.382,59.9999,29.3447150168178,0,8.79577020266531
4.383,59.9999,29.3345979307702,0,8.786827596117
4.384,59.9999,29.3244808447226,0,8.7778849895687
4.385,59.9999,29.314363758675,0,8.7689423830204
4.386,59.9999,29.3042466726274,0,8.75999977647209
4.387,59.9999,29.2941295865798,0,8.75105716992379
4.388,59.9999,29.2840125005322,0,8.74211456337549
4.389,59.9999,29.2738954144846,0,8.73317195682718
4.39,59.9999,29.263778328437,0,8.72422935027888
4.391,59.9999,29.2536612423894,0,8.71528674373058
4.392,59.9999,29.2435441563418,0,8.70634413718227
4.393,59.9999,29.2334270702942,0,8.69740153063397
4.394,59.9999,29.2233099842466,0,8.68845892408567
4.395,59.9999,29.213192898199,0,8.67951631753736
4.396,59.9999,29.2030758121514,0,8.67057371098906
4.397,59.9999,29.1929587261038,0,8.66163110444075
4.398,59.9999,29.1828416400562,0,8.65268849789246
4.399,59.9999,29.1727245540086,0,8.64374589134415
4.4,59.9999,29.162607467961,0,8.63480328479584
4.401,59.9999,29.1524903819134,0,8.62586067824754
4.402,59.9999,29.1423732958658,0,8.61691807169924
4.403,59.9999,29.1322562098182,0,8.60797546515093
4.404,59.9999,29.1221391237706,0,8.59903285860263
4.405,59.9999,29.112022037723,0,8.59009025205433
4.406,59.9999,29.1019049516754,0,8.58114764550603
4.407,59.9999,29.0917878656278,0,8.57220503895772
4.408,59.9999,29.0816707795802,0,8.56326243240942
4.409,59.9999,29.0715536935326,0,8.55431982586112
4.41,59.9999,29.061436607485,0,8.54537721931281
4.411,59.9999,29.0513195214374,0,8.53643461276451
4.412,59.9999,29.0412024353898,0,8.52749200621621
4.413,59.9999,29.0310853493422,0,8.5185493996679
4.414,59.9999,29.0209682632946,0,8.5096067931196
4.415,59.9999,29.010851177247,0,8.5006641865713
4.416,59.9999,29.0007340911994,0,8.49172158002299
4.417,59.9999,28.9906170051518,0,8.48277897347469
4.418,59.9999,28.9804999191042,0,8.47383636692639
4.419,59.9999,28.9703828330566,0,8.46489376037808
4.42,59.9999,28.960265747009,0,8.45595115382978
4.421,59.9999,28.9501486609614,0,8.44700854728147
4.422,59.9999,28.9400315749138,0,8.43806594073318
4.423,59.9999,28.9299144888662,0,8.42912333418487
4.424,59.9999,28.9197974028186,0,8.42018072763656
4.425,59.9999,28.909680316771,0,8.41123812108827
4.426,59.9999,28.8995632307234,0,8.40229551453996
4.427,59.9999,28.8894461446758,0,8.39335290799165
4.428,59.9999,28.8793290586282,0,8.38441030144335
4.429,59.9999,28.8692119725806,0,8.37546769489505
4.43,59.9999,28.859094886533,0,8.36652508834675
4.431,59.9999,28.8489778004854,0,8.35758248179844
4.432,59.9999,28.8388607144378,0,8.34863987525014
4.433,59.9999,28.8287436283902,0,8.33969726870184
4.434,59.9999,28.8186265423426,0,8.33075466215353
4.435,59.9999,28.808509456295,0,8.32181205560523
4.436,59.9999,28.7983923702474,0,8.31286944905693
4.437,59.9999,28.7882752841998,0,8.30392684250862
4.438,59.9999,28.7781581981522,0,8.29498423596032
4.439,59.9999,28.7680411121046,0,8.28604162941202
4.44,59.9999,28.757924026057,0,8.27709902286371
4.441,59.9999,28.7478069400094,0,8.26815641631541
4.442,59.9999,28.7376898539618,0,8.25921380976711
4.443,59.9999,28.7275727679142,0,8.2502712032188
4.444,59.9999,28.7174556818666,0,8.2413285966705
4.445,59.9999,28.707338595819,0,8.23238599012219
4.446,59.9999,28.6972215097714,0,8.2234433835739
4.447,59.9999,28.6871044237238,0,8.21450077702559
4.448,59.9999,28.6769873376762,0,8.20555817047728
4.449,59.9999,28.6668702516286,0,8.19661556392898
4.45,59.8987130533772,28.6567595244118,0,8.18768389830509
4.451,59.6457456868201,28.6466583354414,0,8.17876864406779
4.452,59.3927783202632,28.636557146471,0,8.16985338983051
4.453,59.139810953706,28.6264559575006,0,8.16093813559322
4.454,58.8868435871491,28.6163547685302,0,8.15202288135594
4.455,58.633876220592,28.6062535795598,0,8.14310762711865
4.456,58.3809088540349,28.5961523905894,0,8.13419237288135
4.457,58.127941487478,28.586051201619,0,8.12527711864407
4.458,57.8749741209208,28.5759500126486,0,8.11636186440678
4.459,57.6220067543637,28.5658488236782,0,8.10744661016949
4.46,57.3690393878068,28.5557476347078,0,8.09853135593221
4.461,57.1160720212497,28.5456464457374,0,8.08961610169492
4.462,56.8631046546928,28.535545256767,0,8.08070084745763
4.463,56.6101372881356,28.5254440677966,0,8.07178559322034
4.464,56.3571699215785,28.5153428788262,0,8.06287033898305
4.465,56.1042025550216,28.5052416898558,0,8.05395508474577
4.466,55.8512351884645,28.4951405008854,0,8.04503983050848
4.467,55.5982678219073,28.485039311915,0,8.03612457627118
4.468,55.3453004553504,28.4749381229446,0,8.0272093220339
4.469,55.0923330887933,28.4648369339742,0,8.01829406779661
4.47,54.8393657222364,28.4547357450038,0,8.00937881355933
4.471,54.5863983556793,28.4446345560334,0,8.00046355932204
4.472,54.3334309891221,28.434533367063,0,7.99154830508474
4.473,54.0804636225652,28.4244321780926,0,7.98263305084746
4.474,53.8274962560081,28.4143309891222,0,7.97371779661017
4.475,53.574528889451,28.4042298001518,0,7.96480254237288
4.476,53.3215615228941,28.3941286111814,0,7.9558872881356
4.477,53.0685941563369,28.384027422211,0,7.9469720338983
4.478,52.81562678978,28.3739262332406,0,7.93805677966102
4.479,52.5626594232229,28.3638250442702,0,7.92914152542373
4.48,52.3096920566658,28.3537238552998,0,7.92022627118644
4.481,52.0567246901089,28.3436226663294,0,7.91131101694916
4.482,51.8037573235517,28.333521477359,0,7.90239576271186
4.483,51.5507899569948,28.3234202883886,0,7.89348050847458
4.484,51.2978225904377,28.3133190994182,0,7.88456525423729
4.485,51.0448552238806,28.3032179104478,0,7.87565
4.486,50.7918878573237,28.2931167214774,0,7.86673474576272
4.487,50.5389204907666,28.283015532507,0,7.85781949152542
4.488,50.2859531242094,28.2729143435366,0,7.84890423728813
4.489,50.0329857576525,28.2628131545662,0,7.83998898305085
4.49,49.6218466956522,28.2526373478261,0,7.83108094782609
