time (sec),SN1 ,SN2 ,SN3 ,SN4 
0.415,66.8781004439709,43.6725022198544,20.6117584798437,1.08596895045285
0.416,66.9276653525129,43.7203267625644,20.6484482329959,1.10919750665956
0.417,66.9772302610549,43.7681513052744,20.6851379861481,1.13242606286628
0.418,67.0267951695969,43.8159758479844,20.7218277393003,1.15565461907299
0.419,67.0763600781389,43.8638003906944,20.7585174924525,1.1788831752797
0.42,67.1255952057245,43.9098691234347,20.7939917710197,1.20262652951699
0.421,67.1747186404293,43.9553431842576,20.8290543828265,1.22654423971377
0.422,67.2238420751342,44.0008172450805,20.8641169946333,1.25046194991055
0.423,67.2692070927093,44.041195679568,20.8952811521152,1.27143662106211
0.424,67.314382610261,44.0813171917192,20.9262487488749,1.29226290369037
0.425,67.3595581278128,44.1214387038704,20.9572163456346,1.31308918631863
0.426,67.4047336453645,44.1615602160216,20.9881839423942,1.33391546894689
0.427,67.4499091629163,44.2016817281728,21.0191515391539,1.35474175157516
0.428,67.4950846804681,44.241803240324,21.0501191359136,1.37556803420342
0.429,67.5402601980198,44.2819247524752,21.0810867326733,1.39639431683168
0.43,67.5854357155716,44.3220462646265,21.1120543294329,1.41722059945995
0.431,67.6306112331233,44.3621677767777,21.1430219261926,1.43804688208821
0.432,67.6757867506751,44.4022892889289,21.1739895229523,1.45887316471647
0.433,67.7209622682268,44.4424108010801,21.204957119712,1.47969944734473
0.434,67.7661377857786,44.4825323132313,21.2359247164716,1.500525729973
0.435,67.8113133033303,44.5226538253825,21.2668923132313,1.52135201260126
0.436,67.8564888208821,44.5627753375338,21.297859909991,1.54217829522952
0.437,67.9016643384338,44.602896849685,21.3288275067507,1.56300457785779
0.438,67.9468398559856,44.6430183618362,21.3597951035104,1.58383086048605
0.439,67.9920153735374,44.6831398739874,21.39076270027,1.60465714311431
0.44,68.0371908910891,44.7232613861386,21.4217302970297,1.62548342574257
0.441,68.0823664086409,44.7633828982898,21.4526978937894,1.64630970837084
0.442,68.1275419261926,44.803504410441,21.4836654905491,1.6671359909991
0.443,68.1727174437444,44.8436259225923,21.5146330873087,1.68796227362736
0.444,68.2178929612961,44.8837474347435,21.5456006840684,1.70878855625563
0.445,68.2408236683417,44.9013510050251,21.5701952763819,1.75375454271357
0.446,68.2556101005025,44.9107103015075,21.5924565829146,1.80755856281407
0.447,68.2703965326633,44.92006959799,21.6147178894472,1.86136258291457
0.448,68.2851829648241,44.9294288944724,21.6369791959799,1.91516660301508
0.449,68.2999693969849,44.9387881909548,21.6592405025126,1.96897062311558
0.45,68.3147558291457,44.9481474874372,21.6815018090452,2.02277464321608
0.451,68.3295422613065,44.9575067839196,21.7037631155779,2.07657866331658
0.452,68.3443286934673,44.966866080402,21.7260244221106,2.13038268341709
0.453,68.3569287540813,45.4993981233023,22.6974630257634,3.47861329464701
0.454,68.3688830987461,46.1864423244711,23.9492286031772,5.20913569703953
0.455,68.380837443411,46.87348652564,25.200994180591,6.93965809943205
0.456,68.3927917880758,47.5605307268088,26.4527597580048,8.67018050182456
0.457,68.4047461327407,48.2475749279776,27.7045253354186,10.4007029042171
0.458,68.4167004774056,48.9346191291464,28.9562909128323,12.1312253066096
0.459,68.4286548220704,49.6216633303153,30.2080564902461,13.8617477090021
0.46,68.4406091667353,50.3087075314841,31.4598220676599,15.5922701113946
0.461,68.4525635114001,50.9957517326529,32.7115876450737,17.3227925137871
0.462,68.464517856065,51.6827959338217,33.9633532224875,19.0533149161797
0.463,68.4764722007298,52.3698401349905,35.2151187999012,20.7838373185722
0.464,68.4884265453947,53.0568843361594,36.466884377315,22.5143597209647
0.465,68.5003808900595,53.7439285373282,37.7186499547288,24.2448821233572
0.466,68.5123352347244,54.430972738497,38.9704155321426,25.9754045257497
0.467,68.5242895793892,55.1180169396658,40.2221811095564,27.7059269281422
0.468,68.5362439240541,55.8050611408346,41.4739466869701,29.4364493305348
0.469,68.548198268719,56.4921053420035,42.7257122643839,31.1669717329273
0.47,68.5601526133838,57.1791495431723,43.9774778417977,32.8974941353198
0.471,68.5721069580487,57.8661937443411,45.2292434192115,34.6280165377123
0.472,68.5840613027135,58.5532379455099,46.4810089966252,36.3585389401048
0.473,68.5960156473784,59.2402821466787,47.732774574039,38.0890613424973
0.474,68.6079699920432,59.9273263478476,48.9845401514528,39.8195837448899
0.475,68.6199243367081,60.6143705490164,50.2363057288666,41.5501061472824
0.476,68.631878681373,61.3014147501852,51.4880713062804,43.2806285496749
0.477,68.6438330260378,61.988458951354,52.7398368836942,45.0111509520674
0.478,68.6557873707027,62.6755031525229,53.9916024611079,46.7416733544599
0.479,68.6677417153675,63.3625473536917,55.2433680385217,48.4721957568524
0.48,68.6796960600324,64.0495915548605,56.4951336159354,50.2027181592449
0.481,68.6916504046972,64.7366357560293,57.7468991933492,51.9332405616374
0.482,68.7036047493621,65.4236799571981,58.998664770763,53.6637629640299
0.483,68.7155590940269,66.1107241583669,60.2504303481768,55.3942853664224
0.484,68.7275134386918,66.7977683595357,61.5021959255905,57.1248077688149
0.485,68.7394677833567,67.4848125607046,62.7539615030043,58.8553301712074
0.486,68.7514221280215,68.1718567618734,64.0057270804181,60.5858525736
0.487,68.7633764726864,68.8589009630422,65.2574926578319,62.3163749759925
0.488,68.7753308173512,69.545945164211,66.5092582352457,64.046897378385
0.489,68.7864896252335,69.9865108445983,67.3330860726454,65.206064196615
0.49,68.7959961644137,69.9151595972085,67.2681201423233,65.1785694169689
0.491,68.8055027035938,69.8438083498187,67.2031542120013,65.1510746373228
0.492,68.8150092427739,69.7724571024288,67.1381882816793,65.1235798576767
0.493,68.8245157819541,69.701105855039,67.0732223513573,65.0960850780306
0.494,68.8340223211342,69.6297546076492,67.0082564210353,65.0685902983844
0.495,68.8435288603143,69.5584033602594,66.9432904907133,65.0410955187383
0.496,68.8530353994944,69.4870521128695,66.8783245603913,65.0136007390922
0.497,68.8625419386746,69.4157008654797,66.8133586300692,64.9861059594461
0.498,68.8720484778547,69.3443496180899,66.7483926997472,64.9586111798
0.499,68.8815550170348,69.2729983707001,66.6834267694252,64.9311164001539
0.5,68.891061556215,69.2016471233103,66.6184608391032,64.9036216205077
0.501,68.9005680953951,69.1302958759204,66.5534949087812,64.8761268408616
0.502,68.9100746345752,69.0589446285306,66.4885289784592,64.8486320612155
0.503,68.9195811737554,68.9875933811408,66.4235630481372,64.8211372815694
0.504,68.9290877129355,68.916242133751,66.3585971178152,64.7936425019233
0.505,68.9385942521156,68.8448908863611,66.2936311874931,64.7661477222772
0.506,68.9481007912957,68.7735396389713,66.2286652571711,64.7386529426311
0.507,68.9576073304759,68.7021883915815,66.1636993268491,64.7111581629849
0.508,68.967113869656,68.6308371441917,66.0987333965271,64.6836633833388
0.509,68.9766204088361,68.5594858968018,66.0337674662051,64.6561686036927
0.51,68.9861269480163,68.488134649412,65.9688015358831,64.6286738240466
0.511,68.9956334871964,68.4167834020222,65.9038356055611,64.6011790444005
0.512,69.0051400263765,68.3454321546324,65.838869675239,64.5736842647544
